model,horizon,name,n_months,rmse_cm,cc_anom,cc_full,nse_anom,nse_full
damped_persistence,1,C_Aleutians_South_Alaska_Coast,83,3.210750136049752,0.9090798583968942,0.9781760229277032,0.8254887139602624,0.9554887507801822
damped_persistence,1,C_Amazon_River_Delta,83,4.429498787728965,0.8876985775892767,0.977257263207169,0.7832470678177004,0.9533328633379462
damped_persistence,1,C_Angola_Coast,83,3.34035934291138,0.7740109547969916,0.9039968724070246,0.5985943546895522,0.8161370013192758
damped_persistence,1,C_Balkan_Peninsula_and_Adriatic_Coast,83,2.6700781357358414,0.43665940100363637,0.9468990414252365,0.072791713741723,0.8930250725945906
damped_persistence,1,C_Banks_Island,83,7.804194716947381,0.028314629563352824,0.3540286663016682,-0.15289356809237908,0.013325109934371637
damped_persistence,1,C_Beaufort_Sea_Coast,83,2.1960651835870046,-0.011085410865511125,0.8742709756942795,-0.24561916197924738,0.7605143693175513
damped_persistence,1,C_Bight_of_Benin_Coast,83,4.669097187240245,0.5981600129282378,0.915374798018631,0.3464326413973504,0.8372753777422975
damped_persistence,1,C_Bismark_Sea_Islands,83,3.174765807758384,0.6657464342889721,0.5816116020314068,0.38787315830052926,0.2713239537204216
damped_persistence,1,C_Borneo,83,2.9771772357670145,0.7522141886253795,0.7645097217379334,0.5590092092295742,0.5687576350198282
damped_persistence,1,C_Buor_Khaya_Gulf_Coast,83,4.314566381726882,0.17525425686104998,0.7364458967051667,-0.006864318067239417,0.5301815388348811
damped_persistence,1,C_California_and_Baja_California,83,2.4320318658330167,0.8415655860126376,0.9162087296753312,0.7065538401556186,0.8377446459429436
damped_persistence,1,C_Canadian_South_Arctic_Ocean_Coast,83,1.5295042709076563,0.6034668144982772,0.900500305978192,0.2610259433368537,0.7724012995022187
damped_persistence,1,C_Capim_River_Delta,83,5.851762049099772,0.8394402165535491,0.9653395722947795,0.7010311146327419,0.9274957933255956
damped_persistence,1,C_Carribean_Coast,83,2.4384969230463422,0.8757478212516143,0.9614344330703632,0.7664746943586394,0.9219403906929575
damped_persistence,1,C_Central_America_Gulf_of_Mexico_Caribbean_Coast,83,2.9993162540389653,0.7665852942260255,0.9244708002462149,0.5699258391423345,0.8486252095287815
damped_persistence,1,C_Central_American_Pacific_Coast,83,1.9609241441337462,0.7260237591573516,0.9527536134743952,0.4237806589301566,0.8837990977140247
damped_persistence,1,C_Chao_Phraya_River_Gulf_of_Thailand_Coast,83,4.074893693172548,0.8382749250045367,0.9589972987396574,0.6923596339337295,0.9172699019520357
damped_persistence,1,C_Chukchi_Peninsula,83,4.353383149395673,0.33017333853950287,0.8017415287277203,0.10542452041083172,0.6425411819602462
damped_persistence,1,C_Churchill_Seal_Rivers,83,1.985096450511269,0.9063473551079069,0.9376440582151709,0.8173242757111744,0.8755998021421066
damped_persistence,1,C_Columbia_Ecuador_Pacific_Coast,83,1.791533739189626,0.45184251739303105,0.7539020716859874,0.19948145015983143,0.5671888401558225
damped_persistence,1,C_Crimea_West_Azov_Sea_Coast,83,6.0071333304087755,0.6830707860983685,0.8041389780796894,0.4610805502433635,0.6412129811386531
damped_persistence,1,C_Cuba,83,2.649739491144326,0.18950108741479035,0.7696603928477933,-0.08663402808102116,0.553850198392011
damped_persistence,1,C_Deccan_Plateau_East_Indian_Subcontinent_Coast,83,2.9626834136493008,0.7742192410946087,0.9757433342664714,0.5343365194723666,0.9453074090302023
damped_persistence,1,C_Denmark_Germany_Coast,83,7.372953069676216,0.30041274592942374,0.48715036390389566,0.08421709738349281,0.22707117753503647
damped_persistence,1,C_East_Australia_Coast,83,2.3873899780764756,0.7560772467417027,0.7154067599427021,0.5575274385578388,0.47753725263261304
damped_persistence,1,C_East_Azov_Sea_Northeast_Black_Sea_Coast,83,7.855993544967063,0.6595124937541483,0.7523182532698426,0.4331956669740703,0.5639442516770248
damped_persistence,1,C_East_Barents_Sea_Coast,83,2.2950777736974266,0.7849314133845376,0.9515195223801207,0.5988644376982173,0.9032227632219454
damped_persistence,1,C_East_Beaufort_Sea_Amundsen_Gulf_Coast,83,2.6952978815571638,0.3962772477394952,0.7620586255234284,0.1439958406056503,0.5574918740315509
damped_persistence,1,C_East_Brazil_South_Atlantic_Coast,83,3.223384948008562,0.6506082449514355,0.882182500644802,0.34182283725596163,0.7567444194462862
damped_persistence,1,C_East_Caspian_Sea_Coast,83,2.772537451315709,0.6872345727556416,0.9064150870188058,0.33381425154335564,0.7750311086570301
damped_persistence,1,C_East_Central_Africa_Coast,83,3.395799862243059,0.7530661877139198,0.948295257929812,0.4708498016715327,0.8757909068122601
damped_persistence,1,C_East_China_Coast,83,4.567939257454068,0.6211959578332855,0.7932309350351621,0.3283613700126049,0.5947513780021235
damped_persistence,1,C_East_Hudson_Bay_Coast,83,2.7795039355507227,0.6118625109923211,0.7922803923679869,0.31397386126289895,0.5914869268973711
damped_persistence,1,C_East_Mediterranean_Coast,83,3.501791412005201,0.5092394102166832,0.8819934791171828,0.14341414824449883,0.7628358535155405
damped_persistence,1,C_East_Mississippi_Delta,83,3.7666995714720883,0.8052455300491962,0.9205714179738049,0.6449538424632795,0.8404613803525094
damped_persistence,1,C_East_Nile_Delta,83,2.913427627491893,-0.07896300970301563,0.3695557525407385,-0.5125827687802711,-0.15332494414378783
damped_persistence,1,C_East_Ob_Bay_Coast,83,2.9722050636590396,0.5953196364637893,0.9171975963914782,0.3334083776485198,0.8339483742891399
damped_persistence,1,C_East_Red_Sea_North_Gulf_of_Aden_Coast,83,1.552545023980853,0.45459010785580106,0.6890524107106459,0.17791143200467097,0.4553726853550163
damped_persistence,1,C_East_Timor_Islands,83,3.2698001529156775,0.3581362377128847,0.48975119860631555,0.11060532918255017,0.23466173378664257
damped_persistence,1,C_Ellef_Ringnes_Bathurst_Devon_Islands,83,2.9264091227242672,0.5284178014842,0.721677371588594,0.09149774134661914,0.3770650452727674
damped_persistence,1,C_Ellesmere_Island,83,3.5996128463197667,0.8242149885366439,0.9768882553716529,0.655533095756103,0.9512607523663166
damped_persistence,1,C_Great_Britain,83,3.0313669080641836,0.3270676844120426,0.6144821970506009,-0.032583563046166386,0.28254917918786737
damped_persistence,1,C_Greater_Dniester_Basin,83,3.665090226846974,0.5543224957362165,0.867840438396659,0.15682491952705457,0.7235337566881386
damped_persistence,1,C_Gulf_of_Darien_Coast,83,3.053899689759912,0.6928292587605005,0.896093340659695,0.4759564572702025,0.7973317510496416
damped_persistence,1,C_Gulf_of_Guinea_Coast,83,2.680965960498596,0.7886587633171712,0.8866424950425301,0.616855542236137,0.7813684191294454
damped_persistence,1,C_Gydan_Bay_Coast,83,4.37283899021557,0.27629333551784646,0.8596805423706191,0.03615638865882065,0.7281332524670665
damped_persistence,1,C_Hainan,83,5.698110167337893,0.0882241382526681,0.764572292252916,-0.10990745085208609,0.5820067660010544
damped_persistence,1,C_Halmahera_Islands,83,2.850710843298035,0.45034983592632444,0.4572238322190121,0.17538929532461545,0.1721008212001709
damped_persistence,1,C_Hispaniola,83,1.9760252621126633,0.22692002804753308,0.6176730473220509,-0.1186220589213558,0.24299343630679437
damped_persistence,1,C_Hokkaido,83,4.083003456683961,0.16821507717105094,0.6801815769941835,-0.022189371489830023,0.44927888942364047
damped_persistence,1,C_Hub_Porali_Basin,83,3.7408916824613914,0.619428325102327,0.7124132936504852,0.33618997809089113,0.4704981978832431
damped_persistence,1,C_Iberian_Atlantic_Coast,83,2.67649843281992,0.6938399798248699,0.9154582953291943,0.47505570457910984,0.8367491838002264
damped_persistence,1,C_Iceland,83,9.637949729283834,0.4447929392995207,0.844860066628495,0.0908527732736003,0.7081030820492131
damped_persistence,1,C_India_West_Coast,83,3.589439307504674,0.5715912586428603,0.9654741777543194,0.1671119745939672,0.9207160649074927
damped_persistence,1,C_Indian_Ocean_Africa_Coast,83,3.020556131562534,0.8211220268356393,0.9155964265811657,0.6486575322196492,0.824482784365447
damped_persistence,1,C_Ireland,83,2.2892910743061576,0.098984682975957,0.6252189142913552,-0.03679007985769722,0.35037402191769007
damped_persistence,1,C_Irrawaddy_Sittang_Salween_Basin,83,2.5715980858661265,0.8365874230929209,0.9809506319096128,0.6633057691016013,0.9620395552568364
damped_persistence,1,C_Jamaica,83,3.000770418777226,0.1237182842741571,0.1314671352156953,-0.025729081783969487,-0.035920146385889584
damped_persistence,1,C_Japan,83,3.5843629759514375,0.38758342499391607,0.4493127704413373,-0.12359471217259266,-0.18147271218398875
damped_persistence,1,C_Java,83,2.823365090083578,0.7081108081024157,0.829326942920318,0.5009760185866139,0.6855437191575305
damped_persistence,1,C_Kamchatka_Peninsula,83,2.9811388904595173,0.5422244628253606,0.9537384041896254,0.2771443770105444,0.9085360883519888
damped_persistence,1,C_La_Plata_Delta,83,4.908157954459739,0.7579648568293893,0.7767540321505897,0.5618069957119479,0.5891524512995584
damped_persistence,1,C_Labrador_Sea_Coast,83,3.144930710854404,0.7048454635604527,0.8868475060070067,0.48552235477116024,0.7823604452908084
damped_persistence,1,C_Madagascar,83,2.9890941816092846,0.7042628308339858,0.9321917488732588,0.4916972059810236,0.8679325356373326
damped_persistence,1,C_Malaysian_Peninsula_Coast,83,4.047879818764724,0.5825714245895404,0.7472532913860274,0.26020690128193247,0.5163080274284177
damped_persistence,1,C_Maluku,83,3.626712644523791,0.4818079995164548,0.4873452706616783,0.20328999786690505,0.2059379617121685
damped_persistence,1,C_Melville_Prince_Patrick_Islands,83,7.306258577679728,0.683035178957871,0.8447117176755492,0.23478687127936415,0.5749846470288376
damped_persistence,1,C_Namibia_Coast,83,2.1426817422978943,0.5261123894592264,0.5146963222176035,0.18056840876999503,0.12868841952474364
damped_persistence,1,C_Neva_River_Finland_Coast,83,2.4829863212171417,0.5886971886867146,0.8733157430562384,0.29427615856717015,0.7469598016570901
damped_persistence,1,C_New_Brunswick_and_Nova_Scotia_Coast,83,4.674334397168326,0.32802126990735325,0.8194968447467507,0.015215953987198105,0.6313315639448585
damped_persistence,1,C_New_Siberian_Islands,83,48.870460994008525,0.041193525344977666,0.1701218803415497,-0.08984058827161334,-0.03238907363384835
damped_persistence,1,C_New_Zealand_North_Island,83,2.1223112400687736,0.44931577551261775,0.7901970848405733,0.16388991179199297,0.607621588561214
damped_persistence,1,C_New_Zealand_South_Island,83,2.3604760646515213,0.30629070021886345,0.7434613222031471,0.08346382209315184,0.5406077262469688
damped_persistence,1,C_Nigerian_Delta,83,5.476666004872662,0.4027331189880861,0.9490483908901006,0.1525763807484105,0.8955585665280659
damped_persistence,1,C_North_Argentina_South_Atlantic_Coast,83,3.139771470564489,0.8096687329678117,0.8221439005192211,0.6506650454439049,0.6655605546104596
damped_persistence,1,C_North_Australia_Coast,83,3.1003649335703893,0.8868769356945947,0.9602942736801041,0.7800141859224378,0.9198680826070359
damped_persistence,1,C_North_Baffin_Island_Coast,83,5.334785824380812,0.6998681189280963,0.8618026447394023,0.4080528843621283,0.6524635700404475
damped_persistence,1,C_North_Brazil_South_Atlantic_Coast,83,6.061275537265421,0.7623427883589107,0.9585820307352334,0.5452293076395553,0.9116456469549756
damped_persistence,1,C_North_Caspian_Sea_Coast,83,2.2923096816465582,0.6152287014090086,0.8445277339034811,0.3460504260748788,0.6878384597655199
damped_persistence,1,C_North_Chile_South_Pacific_Coast,83,2.294610231173518,0.7096961400106944,0.8762986307696238,0.48419253516032656,0.7580713196086621
damped_persistence,1,C_North_East_Bay_of_Bengal_Coast,83,2.472088013701404,0.7369009387565707,0.9894033913389881,0.5216337893573573,0.9786092684863177
damped_persistence,1,C_North_East_Siberian_Sea_Coast,83,1.6385234519757825,0.6688953063759414,0.8931997733242821,0.4444253074486447,0.7875270169438738
damped_persistence,1,C_North_Gulf_of_Oman_Coast,83,2.78043983157611,0.7313206317603747,0.8266592263028764,0.5347564035818545,0.6831225256133651
damped_persistence,1,C_North_Korea_Bay_Korean_Peninsula,83,2.298341728049933,0.8103571402847165,0.8508409151508805,0.5550490043886334,0.6438661787715095
damped_persistence,1,C_North_Siberia_Coast,83,1.652868538996706,0.46703266879686123,0.9372615763451745,0.18590847662093413,0.8771259294591328
damped_persistence,1,C_North_St_Lawrence_Seaway_Coast,83,3.1929325232505708,0.5108439297855789,0.8294633986851175,0.09462812280031296,0.6166331430217089
damped_persistence,1,C_North_Vietnam_South_China_Coast,83,2.9497365041896884,0.7806393941609735,0.8990283296757989,0.5783863143426837,0.7930636295272746
damped_persistence,1,C_North_West_Africa_Coast,83,1.3545018675126697,0.36611549134216753,0.5102561551741835,-0.2268068104773242,-0.1280845953664833
damped_persistence,1,C_Northeast_South_America_Coast,83,4.751009508607205,0.9455979031746893,0.9496817937729692,0.8908536871331381,0.9014453446468116
damped_persistence,1,C_Northwest_Hudson_Bay_Coast,83,2.0825737905486124,0.7842310338821343,0.8806318455951986,0.6094669569937916,0.7729582649377241
damped_persistence,1,C_Northwest_Mediterranean_Coast,83,2.3221328230013607,0.7358978225470082,0.9012038697772824,0.5266612740045906,0.8060737890646178
damped_persistence,1,C_Norway_Coast,83,3.2843650409738707,0.5367620870180331,0.861252802517485,0.27624190457044084,0.7371591087545651
damped_persistence,1,C_Novaya_Zemlya,83,20.80396185907958,0.5476371693864613,0.9424583131257117,-0.10782034006861463,0.8347340920225669
damped_persistence,1,C_Nusa_Tenggara,83,3.2975915795454904,0.4176963089864729,0.4871898009288481,0.151116321658602,0.20226540801258663
damped_persistence,1,C_Olenyok_Delta,83,8.610450186845203,0.07276040776040123,0.37624489024919017,-0.045689306225216386,0.10901342748217424
damped_persistence,1,C_Oregon_Coast,83,2.860126351189979,0.41731820561985433,0.9358061284604359,0.09260556809123521,0.8638009308440225
damped_persistence,1,C_Papua_New_Guinea_Island,83,1.7306688676476727,0.6995513247775671,0.7652111873879783,0.4868073082525247,0.5785132489342721
damped_persistence,1,C_Patagonia,83,3.558100392484228,0.41955135191642107,0.6872815790087469,0.16936444414586993,0.4557810609544828
damped_persistence,1,C_Peru_Pacific_Coast,83,1.370879355878141,0.47087502585094365,0.8903975635656625,0.19557830308989277,0.7923111157885226
damped_persistence,1,C_Philippines,83,2.535656229632042,0.6881680015155878,0.7546664493112955,0.4723063392354643,0.5668048497010539
damped_persistence,1,C_Po_River_and_East_Italy_Coast,83,3.10498694660343,0.6740152289516778,0.8917624230722145,0.42609484448860324,0.7857035074492044
damped_persistence,1,C_Prince_of_Wales_Island,83,3.5938197436655583,0.18817105076939078,0.37774555375991703,-0.1773575248125867,-0.07728399827998222
damped_persistence,1,C_Puerto_Rico,83,1.9959013127361287,0.04055998557082054,0.5243809217297669,-0.16729016638219574,0.18083473522752203
damped_persistence,1,C_Sakhalin_Island,83,8.347176134283457,0.20198638227138999,0.2489522968441751,-0.03572782534585106,-0.09221027361963952
damped_persistence,1,C_Sardinia_and_Corsica,83,9.001860903891357,0.19189970217252253,0.3587167007895405,-0.030521095083609673,0.09939835424336263
damped_persistence,1,C_Severnaya_Zemlya,83,26.56875836257297,0.579391089161579,0.8910060316096682,-0.0794515673009224,0.6860106944828827
damped_persistence,1,C_Seward_Peninsula_Alaskan_North_Slope,83,2.5858060964328717,0.4545783945861725,0.7713617593751297,0.141204250788163,0.56342439970768
damped_persistence,1,C_Shelikhov_Gulf_Sea_of_Okhotsk_Coast,83,4.094105720866985,0.5797118523056723,0.8696445441001236,0.2830759443332984,0.7316052415170273
damped_persistence,1,C_Sicily,83,4.3416972628853365,0.2628436877096205,0.272637535029019,0.061570375035690406,0.04242814436876596
damped_persistence,1,C_Solomon_Islands,83,7.9538872375867635,0.5108567737770868,0.41724267507765983,0.2573362326676405,0.12626417407690593
damped_persistence,1,C_Somerset_Island,83,3.3168884409068426,0.2559689761337033,0.6721277812496316,-0.2039339222217731,0.3429090793772198
damped_persistence,1,C_South_Africa_South_Coast,83,1.65097777661493,0.8293166833990404,0.870254046769607,0.6522395111943093,0.7299226101061022
damped_persistence,1,C_South_Africa_West_Coast,83,1.9758400103827802,0.23359646020197022,0.5065598911356252,-0.0030243057669394613,0.24079570411893458
damped_persistence,1,C_South_Alaska_Coast_Frazer_River,83,4.269294698055907,0.8371146114681324,0.9748323845088982,0.6804515020450759,0.9482804607615434
damped_persistence,1,C_South_Amapa_Coast,83,4.997593357725549,0.8869091687648,0.9713112566884764,0.7752355611164976,0.9428250711813443
damped_persistence,1,C_South_Australia_Coast,83,1.24200956985982,0.5049403812335599,0.7913256547244902,0.1484981909226063,0.6107547986711135
damped_persistence,1,C_South_Baffin_Island_Coast,83,4.244533279556751,0.5030562547327517,0.7497542834264272,0.1686518780450842,0.4821958382240643
damped_persistence,1,C_South_Baltic_Coast,83,2.4101201595840553,0.6265854066597977,0.8725632981042538,0.3799991592497308,0.7572337179348325
damped_persistence,1,C_South_Black_Sea_Coast,83,4.287413035347901,0.6337606114046923,0.8765575039673195,0.3532956008940069,0.7524985806431854
